"","id","puzzle","solution","clues","difficulty","level"
"2445",83899,"6...95......4.3.1........9...2..8.5.5.46....3......2.1..8.2..7..49.8..3....1.....",6.71895324925464e+80,24,4,"Hard"
"2446",865837,"8....2...1...7..9...6.....3.4...9..........65..54...1..97.85...3......7......6..1",8.39642157152379e+80,22,4.9,"Hard"
"2447",1673857,"1...2.9...5..9..1.9....6.3...3...8..6....8..97.....1.....7.1..5..8..2...4.5.6....",1.37425968856397e+80,24,4.2,"Hard"
"2448",1489646,"7.....84.5..1....9....3.2..6.57..3..981.....6.2..8......957..2......6.......9....",7.12965843534129e+80,24,5.3,"Hard"
"2449",2147050,".3.6....74....986.9.....2.....1.43..61..9......37.69.....8.7.....4....1..2..51...",8.3264519747522e+80,26,4.2,"Hard"
"2450",1959885,"4....512..1......3..2.3.5...65....8.1.48.........9...7721.8..5..............79...",4.37965128516249e+80,24,4.2,"Hard"
"2451",2171711,"6..7..1...........1...69.8551.64.......1....48...97......2.5..9..8....6...2...75.",6.85724193239852e+80,25,4.1,"Hard"
"2452",1445061,"3.7..12....9.........63..8....2.9...6.......5.5.8...1..3.......4..1.29.3...4.....",3.87941256169528e+80,22,4.1,"Hard"
"2453",1074422,"3...58.9.......6.3.7.....4..4.2.....1..4...7.82...5.......7...6....4.1..49...258.",3.14658792589725e+80,25,4.2,"Hard"
"2454",2450806,"2.....5....9.....1138......9..8...45.....42..41.7...8....1.57.....2.3..63.547....",2.64319578579648e+80,27,4.6,"Hard"
"2455",1610546,"....6....9......8..743.....8..5.9....3.48..7.....2..1.285...1.........523....78..",1.28765943963143e+80,24,4.5,"Hard"
"2456",1408976,"..4....5839...........9..7..3..4.1..6..2.5.4....3.8..95...2..3...16..4..........6",2.74163958398753e+80,24,5.1,"Hard"
"2457",2600987,".5.............8..7..64..2.1.32...4...8.7.1.....1.3..8..43.1..6.65......2.....7..",4.56832971932716e+80,24,5.3,"Hard"
"2458",714619,"..7.384...3......2.1..69.........1...98....3.7.3....8.......2....647.5..........7",9.67238451835148e+80,22,5.1,"Hard"
"2459",2444786,"..48..2....91...5......6.7..1.9....59.....3.7.35.87.......3.41...8..9....4.6.....",7.64895231329175e+80,25,5.5,"Hard"
"2460",1492330,"59...4...........6...38..94..2....8.3.........65..1..2...69.7..7...23.6..1..752..",5.9826431743752e+80,26,4.6,"Hard"
"2461",122080,".7.....4.3..1..7..6.5.7.28.....9.6.8.6...1.......2......98.3.2....2....4.1..5....",9.71582346382147e+80,24,5.5,"Hard"
"2462",2351858,"..3...6..8.674.9..9.......8.........1.72...5..9..57.6.42.9........58..2....3..18.",2.73198645856743e+80,26,4.2,"Hard"
"2463",1425809,".....9..8.8..75...1......4........72.6..5.3..3.4...1.....76....4.52....7..9....1.",5.43619728286476e+80,23,4.4,"Hard"
"2464",1201018,"1.5...........89.....92.....5.6.2....12..3..4.6.54..3.........8...3..14...3..6..9",1.95764283247139e+80,24,4.7,"Hard"
"2465",2384797,".5..41..6...6..35...3..87.....1.9......4.....1.2.6..9...........872...6..65.7.2..",7.59341826218697e+80,25,4.9,"Hard"
"2466",818076,"7.....1...614.9..8.....53...4...8..18..2..7.6....9...3.89.47....76.........56....",7.5483612936143e+80,26,4.4,"Hard"
"2467",2296338,".....2.9.2..59....9..13....547.1.......3.8.....2..........7.3.6..56...287......1.",4.53782691281596e+80,24,4.2,"Hard"
"2468",304276,"8..6......37.1.........9.2.17....6...284....54.......7...2..5....4.5..86.6.9.4...",8.49632751237518e+80,25,4.8,"Hard"
"2469",1282732,".......5..4.95.3...73.....2..2.815.7...5............36.6..4..8.43..75......2.....",9.21736854846952e+80,24,5.3,"Hard"
"2470",168754,"3..4...76..7...14...1.6...3.5.2....1...7.1....19.3..........29.53..7...44....8...",3.85412976967853e+80,26,4.4,"Hard"
"2471",1849615,"6.3.......4..1..6....47...9...7.2...2..8.5..385.......4.....982.....7..6.96...3..",6.83529471749318e+80,25,5.2,"Hard"
"2472",1663783,"...............63..8..37..995.1.....17.2.9.....8.4..........3..5..7.1.6.69.....2.",3.69415872715893e+80,23,5.4,"Hard"
"2473",2802642,".4...21....6...9.3.......4.....9.3....926..5....57..6.1..9..4..4.5.18.....7......",9.48632175276146e+80,24,4.2,"Hard"
"2474",1122211,"..2.916......6..1.........5..9.5.2.1.....6..9.3...4....1.8...5.8.4.....36....31..",3.72591684985467e+80,24,5.5,"Hard"
"2475",1770375,"..4..63.7....429....78...5.38.........9.5.......12......3...6.99.5....734........",2.14596387538743e+80,24,4,"Hard"
"2476",2229370,".2..9...7.....42.6..5......1.............5.4..463.......27..5....1.3..8.3...8247.",6.24193857937854e+80,24,4.7,"Hard"
"2477",166818,"....5.4.3.83.....9.....82..4.1......7...6..1..2...1..53.2...8.....942...15..8....",2.16759483583426e+80,25,4.9,"Hard"
"2478",2202280,"..9.7....4....8......9...54.....52..5......7..3.76...1..758..3...1..6....6....12.",1.59473862423659e+80,24,4,"Hard"
"2479",2777361,".....9..6..5.1..9.3..6..8.55.....4..8...7....12.9...3.4.31..9......821.....3.....",2.48759316765813e+80,25,4.3,"Hard"
"2480",660488,".2.31..5..8....6........38..1........489..7.65....7.14..6..3....7.4........1.654.",6.2731845938575e+80,26,4,"Hard"
"2481",1910137,"....7..4..6...4.......8.69.1.2...9....4.39....9.2..5..7..8...15.81......3....7..2",9.13675248268914e+80,25,4.5,"Hard"
"2482",127799,".2......9..7......861..2...3..92.68......47.5.....1..2....43..8...21...7..9.6..4.",5.23476819947138e+80,26,4.1,"Hard"
"2483",1902335,"....2..7.9..65.8...1.4...2.1.7....5.8....36..............18...2.6....7.....5..98.",5.84329176972652e+80,23,5.2,"Hard"
"2484",1707246,".6..9..2...2..61.3..8.3....54.....76............25.93......3..5.7..61.....54...9.",1.63795824792846e+80,25,4,"Hard"
"2485",1534130,"6....1....39....4....7....32..9.43..1......9...3.5..8..1.89..6.9..5......5...38..",6.27431958839626e+80,25,4,"Hard"
"2486",1500436,".........4..9.6..737....1..2.6..5.............3..1..86........2..5.7...9.1..8..4.",5.62137498481956e+80,21,4.8,"Hard"
"2487",495325,".71....58..5.....18.......2.....1........487..495......9...362...7..9.4....6....3",6.71942358925387e+80,24,4,"Hard"
"2488",2904841,"7.1..9..348.2...1..........6..4...5...7.....1..49726...2..6...4.....5.9.......1..",7.61549283489237e+80,24,4.3,"Hard"
"2489",2192307,"7.3..82........8....8..6.1.5.96........2...91.2....3......3467........2.89..7....",7.63918254915428e+80,24,4.9,"Hard"
"2490",1216476,"9..8.....1....475..5...28.98.31....4.....9....7..4......2....83.......7.3...68.1.",9.36875241128935e+80,25,5.3,"Hard"
"2491",1602719,"6............5.74..38...1....5..2.....7..56.1....4..5..8.6......1..274......34...",6.74218395129357e+80,23,4.6,"Hard"
"2492",865807,"2...9..8..3.5.1....5.......7....9.21.4....7..5..23..4..847....6....642...........",2.71396584836542e+80,24,4.1,"Hard"
"2493",785303,"......89.82......146..1........7....2...39..6..75..31........6...5.4....19...2.5.",5.71463892823958e+80,24,5.3,"Hard"
"2494",1200388,"...6...7..6...3.....4.91...8.95.....67.............8.3.42.......1....4.65.....128",1.35682974967453e+80,23,4.1,"Hard"
"2495",235706,"..3.1......78..14....5.9......4.5..3.......8..7.1..9..1..9..6.4..2.5......42...9.",9.43712568527836e+80,24,4.1,"Hard"
"2496",2070992,"..26....1...9.57...6...3...23...6.951..7..........8....5......8..9..1.46.2....3..",9.82674531314986e+80,24,4.5,"Hard"
"2497",1737360,"..37.....7...6..5...8..2....45....3......12...1.9.3..859..8.76........8.....2.4..",1.63795824729468e+80,24,4.2,"Hard"
"2498",2983433,".17..4..2....3......3..7..4...6.....12..8.....4.....688..1...75.9.7..1..7..3..8..",5.17894632489237e+80,25,5.1,"Hard"
"2499",1415014,".7.....6.9..2..1..1.25......1.4......2..65.9..3....8756...3..8..............94..7",8.74913562953276e+80,24,4.2,"Hard"
"2500",978145,"7.358.6...........216.7.3..3.9.......7.35..1.5...987...9..1..........28......3..7",7.43581629985632e+80,26,4.1,"Hard"
"2501",1878812,"..7.965....34.....2...5..8.6.4....2....1.896..9..................25..7.1.7..4...8",4.87296513953481e+80,24,5,"Hard"
"2502",2801306,".3....6....26.1......72...98.......51....23...59.....7.....71.....8....2.95.6..8.",5.37489621982632e+80,24,4.1,"Hard"
"2503",21018,"8...4...1.1..87.2..65..1..4.........1.7..4....56.1..7.5....9.......3..8.684...9..",8.92543761413688e+80,26,4.7,"Hard"
"2504",2482554,"......6...1..2.94.56.....2.97.3..2......4....6...91.......1473...5...4....32.6...",4.32159687817624e+80,25,5,"Hard"
"2505",1619758,"1.8..9....6...35......2......4..1.9......23.7....7.....7..9.26..5......1..96...85",1.28759643967414e+80,24,4.6,"Hard"
"2506",913761,".91.4..2....5......4.....95...7.....1.....2.768..3...12.8...674..3.......6...28..",5.91346728872591e+80,25,4.9,"Hard"
"2507",1400409,".5.2.6..7..7...........4.3..4...8.29..........8.9.541...3.6.1..5...4..8.81....2..",1.54236897937582e+80,25,4.8,"Hard"
"2508",2065756,".2...1.595....9..7...3......3.8...9.....2.......6..4...8..9.3.127...3.....1...72.",8.2347165951427e+80,24,4.1,"Hard"
"2509",2242955,"...6...1.5...94....4..3..7...3.8......9....5.1....5..2.3.5....6.1......36..3..59.",3.97658214521795e+80,24,5,"Hard"
"2510",1439599,"......91.7......5..5..2.63...8....4..6.8.5.......1...29..7.....41..9.....2.16.3..",6.42583917739641e+80,24,4,"Hard"
"2511",2642249,"..4...53.72.....913.8..57..56..........8.3.....7....29...4.7....813.........1.9..",6.94781532725635e+80,25,4.1,"Hard"
"2512",1906688,"6..3..19...9.72.56.1....7...61.....97....4.2.9...63.7...5....6....8....4.3.......",6.87345192349173e+80,26,4.5,"Hard"
"2513",99957,"78...31.2........4....9....34....5..92..6.3....5......25...8......94...6..7..58..",7.86453192592187e+80,24,5,"Hard"
"2514",1923559,"....849..8......5.21...36.....372.....3.5......5..6.......3..7..9...8..26.....5..",3.56784921879261e+80,23,4.6,"Hard"
"2515",2160017,"....5.9.4.....7..3.49...7...54......7.....8..6...3..9..6..81.........3.12...43..5",3.27158964186498e+80,24,5,"Hard"
"2516",2559986,".....4.85....61..93...8....6.8..5...17.....58..2.......2.1...3.86..79.....4.....7",2.16934785487561e+80,25,4.3,"Hard"
"2517",67445,".2...54......8...6.1.34..7...7..8..5..37..16.8...............3...61....74....3.5.",9.28675413734982e+80,24,4.2,"Hard"
"2518",2585237,".56.4.8..1..9.5.......7...258...2.....1..9..6...1.7............6......37.74...9.8",7.56241893128936e+80,24,4.8,"Hard"
"2519",1042876,"36......9..5.....2.......3......9..8.1..6...7.4873..2...36..7...9...5.8.1.7...2..",3.64218579975347e+80,25,4.7,"Hard"
"2520",2375495,"..1.......758.1...4.895.......6.8..1.8..2.6....9.....4...38472........5.....7..4.",9.21743568375861e+80,25,4.4,"Hard"
"2521",1765832,"..2....59.5..1....8..6......3..65.4..4......2.253..9.6...98.....93.26..7...7.....",1.62473859359813e+80,26,4,"Hard"
"2522",184163,"..6......87..31.5....9....43...892........5..69.5.....7.8..4.1...2.......1.3...4.",9.26845173874232e+80,24,4.2,"Hard"
"2523",244631,".91...6..4....3....362.5...........8..37.2....57....9......4.72.62.5.......8.....",2.91478653475164e+80,23,4.2,"Hard"
"2524",630649,"..24......86.5...2.3......83..5..1....4..6.5.........3...9.48..7...2..3..9.71.2..",9.52481367186358e+80,25,4,"Hard"
"2525",2474360,"8..9..5.7....7.....17.......23........6.51.4..5...81..3..5...6....12.3.......7.9.",8.64912537932876e+80,24,4.2,"Hard"
"2526",1466350,"..5.9.6..74.2....91..........37.....92..56..8.6...8.2.5.....47......5..6....1....",2.35897614748262e+80,24,4.2,"Hard"
"2527",2605485,"4.........78...1...5....62....4.1.3..6...2.....17.3..5.4.9..8.......65..9..14....",4.32619758678524e+80,24,4,"Hard"
"2528",1138554,"71.9.....9.6.7...1.3.......59..8....34...65..1.83.5.9........4..8..3...66.....2.3",7.14968325926573e+80,27,4.4,"Hard"
"2529",2442470,"82.1.6........8..9..3...2..26......4...6...9.5.8..7.2......5.87..5..36..1........",8.27196453456329e+80,24,4.1,"Hard"
"2530",1728707,"3.7...9.........3..8.5.6...7...4...2.....2.5.4..8.5...5..7..1..8.....4.7.....1.6.",3.57124986614987e+80,23,4.2,"Hard"
"2531",2120954,".2..3.......2.58....1...75.......58..36.....7....14.9..1.6.....85....9...4...7...",7.25831649469276e+80,23,4.5,"Hard"
"2532",790727,"8..7....2......6...39.1......8.45....519..8.6.......1.4...392.............58.2..4",8.64753192517295e+80,24,4.6,"Hard"
"2533",2808278,"48......7.......9.....7.6...1...34......6.....294..1..13...7..8...81...2.4..26...",4.86932517271655e+80,24,4.1,"Hard"
"2534",272324,"...........1..4.......236.9.4.3...7.3.6.....88.9.....2.......5...4.8...626..5.7..",6.93815427721695e+80,23,4.4,"Hard"
"2535",2036037,"4...6......9.8..1.5.....37..6....4.9..51.9.63.2.........7..48.......3..2...698...",4.78361295239588e+80,25,4.3,"Hard"
"2536",644743,"..5...69.7..4.3..5.......1......45.2..7.9..6..4..5...7..8.27...3....5.....2.....6",8.35271694719464e+80,24,4,"Hard"
"2537",95593,".8..35.6.........82.94..5........7..63...4.....8...1.....9.6...1.......45.71...9.",7.84235961356719e+80,23,4.8,"Hard"
"2538",1144739,"9......2.6..7..3.9...38.6....5.7.9..17......4...........6...54....1......375....1",9.83615427651724e+80,23,4.6,"Hard"
"2539",2400651,"574...........1.......3...7..6..9.2.4..2..8..85....3..7...48..6.8...29.....1.....",5.74826193368791e+80,23,4.2,"Hard"
"2540",1167738,"..7.1...2...28...68......3..4..36.1.7......5.....4.6..4.8..59..92............3.8.",6.57319842314288e+80,24,4.4,"Hard"
"2541",979146,".43...5.1...654..........2.2..4..1.9..5...2....4.1...71....7.....7.25........8...",8.43279561721655e+80,23,4.9,"Hard"
"2542",127190,".....59....83..5..5...791.3.972.8.4..2.......6...1...5.....4..1.5..6.....79......",7.13485962968322e+80,25,4.9,"Hard"
"2543",1464211,"2....1..7.148...6..8..752..6......8.4...5.6.......3.9......9.......2.3.6..3....1.",2.59461837714833e+80,24,4,"Hard"
"2544",2659457,"1..3.6.......1.28..3...8......8.1..2.......4.9.4...15..472.....2...9.......5..4..",1.28376594679415e+80,23,4.7,"Hard"
"2545",531971,".97.4.....3.6.9......1....2..6...7.5..9...6...4.......1..3.8..7....12..8..85...6.",8.9724351623166e+80,24,4.1,"Hard"
"2546",929472,"........3...8745.6..8...2...4...3...6...154.22..4...5.4..5....7.....1.9..19......",5.64192873392875e+80,25,4.2,"Hard"
"2547",2534511,".65.7...........9.4..1.6..723...8..6..1...........9.8..8..6..5..7...3..95....7..4",3.65972418712385e+80,24,4.2,"Hard"
"2548",924998,".6..43...1..897...7.....3.96.....94..7...6.........2..8..6..1.4.4.12........5....",9.65243817132897e+80,24,4.6,"Hard"
"2549",64119,"..2...1........5.969.8........1.83..8....2.1...74........725...28.....6..4......3",3.52947186478217e+80,23,5.1,"Hard"
"2550",846040,"9..4...32.......8.8...6...7.4.68...3..63..2...8.........98.1...16......5.2.9..7..",9.57418632632597e+80,25,4.1,"Hard"
"2551",2725997,"...........9.48...718.5.........3..5......68.2....7...92.....381.5....4...65..2..",3.42976851569148e+80,23,5.1,"Hard"
"2552",1794695,"..4.1....87..4.6.....9...7....7..28......1....1.53....25....84...1.2.39.4........",5.34617928879244e+80,24,4.1,"Hard"
"2553",585692,"...7...4....3..58.9..6....7..8..2......57...6.1.....7...1.......74.8...3.6...3.2.",1.83725649627395e+80,23,4.4,"Hard"
"2554",2333849,"......165...9.....8....672.24..18...1.56..2...8...9...4..........8.256.4..3.9..8.",9.37482165562972e+80,27,4.2,"Hard"
"2555",2293351,"3.....6.....5..3.7.....6.42....1..7.5..2...86.3.7.4.....285......4....9.7........",3.21478659468529e+80,23,4.3,"Hard"
"2556",1613170,"...87...4.9.....1.48....5.....1.24...63..8..2.....639...2..3.8..1....9.5.........",5.31879624297646e+80,24,4.5,"Hard"
"2557",2655941,"164....53.7.....8.5..6.4.....9.73..4...4....8......1..6..7....148...52.......1...",1.64287953372519e+80,25,4,"Hard"
"2558",2417133,"6.1..97...8.5...9...4..3.....6..4...72.3...........583....376........15.1...6....",6.51489732387513e+80,24,4,"Hard"
"2559",1253381,"9....5...4....2.65.6...4........3...7.....2...286...7.2...4.1...13...4.8........3",9.32165847471982e+80,23,4,"Hard"
"2560",2162720,"5..9.....21.7...........6.9.2......1...276...7.3..85.6...5..........3.953.8......",5.36984217219766e+80,23,4.2,"Hard"
"2561",1891352,"..6.1....9......5..1.5..6.3.7...........31.29..27..1.563..2......1.85.96.......4.",8.56413972923678e+80,26,4.3,"Hard"
"2562",696437,"..8......7.......5...341.....2....9..4.61..5.61...7.4...1..4.3..8..23..7......2..",1.98765423734982e+80,24,5,"Hard"
"2563",988524,".....8...9467....5.71.6.....35.......6..2.59.7....42......5246..8..........4..3..",5.23948617946714e+80,25,4.1,"Hard"
"2564",2968369,".63....1......3.....912..5...1....4..4...28..3..75.1...2..6....7....1.9.9.....5.4",2.63475918158693e+80,25,4.3,"Hard"
"2565",35773,"5...3..7.3..92...1.........1.5....9....2.......21584............7.54.8..91.8....6",5.81634972347926e+80,24,4.2,"Hard"
"2566",934331,".......5..27.....68....7.21..1....9..7.4.2.....63..5.4.....8....6..7.3...32..6..7",6.14823759527915e+80,25,4,"Hard"
"2567",1987604,"......14...2.7...59....5.....7.....28.3....9...6...4.1....36...4681......7.8.4...",7.85923146612479e+80,24,5,"Hard"
"2568",2883262,"..275..8.6.......9...4..7.5.....8.16...1..3......4..9.5.4...2......73...1..28....",4.92751683657832e+80,24,5.3,"Hard"
"2569",326263,"......28..8...9.6...71.....57.92.......83..4........2643.7..8...1....9.......3...",1.49365287285479e+80,23,4.9,"Hard"
"2570",469859,".2..........2953..5.16......95......6..5...7...3..2..88..4....9...........693...2",3.29814657467295e+80,23,4.4,"Hard"
"2571",527627,"......3..5..........6432..8..5.2....6.....71..4.3..9..35.....9...4.78....2..6....",4.72185369583697e+80,23,4.2,"Hard"
"2572",2916763,"..9...8..........6.7.8...52.........2..53..4...4...7....6..5.183..2.......8.916..",5.19624837482753e+80,23,4.8,"Hard"
"2573",614392,"72.9......8..4..6.......1.........31...81..49.9..2....54.7.....9.31.6.8.....8....",7.26931854185248e+80,24,4.2,"Hard"
"2574",2833934,"....1....5....318.......467..96..71.....5.....8...2.....4...5.93.15........4.9...",4.28716953567943e+80,23,4.2,"Hard"
"2575",2579325,"....94....16...45.7..1......75.38......4..9...3..1..2.8......3...7.....8.617.....",5.83694217216873e+80,24,4.3,"Hard"
"2576",2118484,"..92...73...3..9......4.....73..8..56...1..8...2.......9.7..51.2...5...7...4.....",4.19265873826372e+80,23,4.2,"Hard"
"2577",18632,"..8.5...1.6....5...7.....295.4.81........3.8.....2..........9.....3..46...176.2..",3.98254671162979e+80,23,4.7,"Hard"
"2578",2250884,".5.....9.3.6..4.......7......4..75...17....2.....2.6.......6...6....5.19..9.8.2.6",7.51632498396854e+80,23,4.6,"Hard"
"2579",2362037,".547..6.........2..79............9..1..8.....6.829..4....6..2..5....436......1..5",8.5471269336159e+80,23,4.9,"Hard"
"2580",422665,"........65.9..18..28....1...1...82..4....29...5.14...3...6..5......2.....478..6..",3.71285496569432e+80,25,4.3,"Hard"
"2581",2914763,"....7..2..6.3..5..21.....474..8.1........59.46..............28.5.7..8..1.3.9.....",3.95174826764382e+80,24,4.6,"Hard"
"2582",1050839,"15..2.......5.39.....8...7.2..9..1.....2...5.798.....45.26.........8.4...6....3..",1.59427683687514e+80,24,4.3,"Hard"
"2583",1422266,".....5..3.6...82.....7..46...........1.8.2.....7.61.5824..1.6...8....7.....9.....",1.94625873763148e+80,23,4,"Hard"
"2584",1294987,"5.6..9....9.7..3.8.......9..1..2.8..9......2......65...61.4.7..4..2......2..58..4",5.36489271294715e+80,25,4,"Hard"
"2585",2380372,"...396.4..65..47........1.....7..2.....4...8.19..2...4..9......67.....2.84..65...",7.18396542265185e+80,25,4.6,"Hard"
"2586",1605366,"..2..46..5...9...13.6..7.....47.3.9.9.....1...3...5....8....9...6.4..2.5....3..4.",7.12384659548296e+80,25,5.1,"Hard"
"2587",852352,"........8....489......9.567.37........98....1.....1.....2.........6.43..9...53.4.",7.93516428265749e+80,22,4,"Hard"
"2588",889307,".8.53.4...6.2...37.9....5..1...2.7...........2....8.6464795..........3.....4.....",7.82531496561295e+80,24,4.3,"Hard"
"2589",2772095,"5.68....1..2..76..........464...2....2.9...5...9.4..8.793.........6...13......9..",5.76894321432158e+80,24,4.5,"Hard"
"2590",2092195,".9.67.....4..8.15......4..8471...6..3.9.1.....2.....7....46....8...2..19........2",5.98671324743982e+80,25,4,"Hard"
"2591",2869577,"....97.3...5..3.8.29...5...6...3..4.......7...3..829....6.....8.2....1..1...64..7",8.41697532765214e+80,25,4.5,"Hard"
"2592",2594681,".........8...7..6..6..3..9........1.5..6....9.21..573..149..............7.91.285.",1.75296348893574e+80,24,4,"Hard"
"2593",1763771,"1.7.5......4.....335....1...6.34...9....2.5..8..6...7..8.2..9.59....6.........46.",1.27953684694813e+80,25,4.3,"Hard"
"2594",1155569,"7...9....23.4.5....9.3...6..8.1...59.7.......6.....8.49.3.6...7...5.2.......1..8.",7.48691532236486e+80,25,5,"Hard"
"2595",356520,".7.5.1.......3......5.2..4...21.35...84.....1.1.8..3...6.2..49...9.7..3..........",9.78541623241639e+80,24,4.1,"Hard"
"2596",2227296,".4..2......3...8.....7.5...3..5...2..6...4.9....98.65.2.7....6......3...1.9....4.",7.45328916923417e+80,23,4.2,"Hard"
"2597",2027186,".5...7.....6....37......98.91...2..6..3..9...4..6..5..8...76........5.......1.2.4",3.58197462296854e+80,23,5,"Hard"
"2598",753934,".3......92..........1.85.....9...6.........47.8..71..3...5...7.3....95.6.753...94",4.38267159257193e+80,25,4.5,"Hard"
"2599",243271,"4.51.3..7.6....5..3.......1.....9......46...5....71..6.9....6...1.734.....79..2..",4.85123967169848e+80,25,5,"Hard"
"2600",1406263,".7...3...8..6...9...27.......4...7.6....4.912.6.....4.69..78........1...2..3..5..",9.76483251853613e+80,24,4.4,"Hard"
"2601",887253,".9...8..446..1..2......6...7..4....1..5.....8....63...5......1..8..543..3.......7",1.9327856446852e+80,23,5.1,"Hard"
"2602",70247,".93.......2....4..7...1.95....1..8.3...........9.65.7......9..56..52..4..4.3....8",4.93752186521986e+80,24,4,"Hard"
"2603",624440,"..85.27..6.......2.4...3....56..........1.8.31..4.......79...4...3.6...8......9..",3.18542769675891e+80,22,4,"Hard"
"2604",1748496,".3...1.7..8.6...4.....3.2..49..52.135..9.......8.....98....9.....5.4....2.....45.",9.34281675782695e+80,25,4.4,"Hard"
"2605",1958052,"..29...5.4....5....7.3..12.2....4..8.....7.3.93.6....2..1....6...........96...38.",1.82976453463126e+80,24,4,"Hard"
"2606",585823,"..9.42..8.1....24..............8..93..49......6.1..7....8.79.3..41........645....",6.79342518513896e+80,24,4,"Hard"
"2607",2470778,".....69.8...28..3...4.......6...91...827......5.3...8..2.64...3317..............5",2.31456978596287e+80,24,4.2,"Hard"
"2608",1373711,"4...3.....6..8.....7...4..3...2.69.43......5...2.....1....587....5..9..67......4.",4.58932167263781e+80,23,4.1,"Hard"
"2609",669750,"...8....2.62..9......5..14...36...91.9..87...62....4...1..9.68.....5...97.......3",3.51846972462179e+80,26,4.2,"Hard"
"2610",2409277,"6.14...8..3.........8.6.........1..3.2.6.31...9...42....2.5.3..7...8.........9.7.",6.71432589935719e+80,23,4,"Hard"
"2611",1452479,"...3..61.....17....9..62..87.9...4.........8.63...4.911...3...6.7.45......2......",8.27349615563817e+80,25,4.1,"Hard"
"2612",2996454,"6.3.1..97..7..3.4...9..5..1.4.....5..6..2.1..9..1....4584.7.......3........8...1.",6.53418297817294e+80,26,4.3,"Hard"
"2613",330438,"9....658.84..7...1..........2.6....4....243....98..1....5.....6..62...5.1.......9",9.7214658384358e+80,24,4.6,"Hard"
"2614",1543834,".....29...3.96......6.8........3..27...71...3.4....5...2.8......9...428.1....3.7.",8.75342916432962e+80,24,4,"Hard"
"2615",1951632,"....6..1..39...52..58.......954.....2.....1.....7...6...35.......1.9...........87",7.42965318139875e+80,21,4.4,"Hard"
"2616",1453430,".....569.....7....78.1...5...56.....19..8..6..3....8.96....9..2.5.2..4....2.5...6",4.21835697563974e+80,26,4.1,"Hard"
"2617",2607061,"..2.7.4.51..9..........6....93........479.2..7..35.....89.....34..2....9...6..58.",6.32871495148925e+80,25,4.2,"Hard"
"2618",2531299,"......198...8....21.7........2..7....39..24..6..9..8.....13..7..9...5..6..4...3..",2.46573198953862e+80,24,4,"Hard"
"2619",1191210,".5..8.....81.2....2...9...31....95.........34..4..59.24..83.27...8.....5.6.7.....",6.59483721381527e+80,26,4.3,"Hard"
"2620",1420588,"9...53..7..34......6.9..4....7.4..2.....8.7....8..5...7.....2...2...457..3.2..9.6",9.42653817873422e+80,26,4.6,"Hard"
"2621",463721,"4..2.......89.........4..873..68.7..9...5...3.1..7..6..9......46..........47..35.",4.37268195528917e+80,24,5.9,"Hard"
"2622",2225262,".....97......4...8.6...532.1.69.3..57.............2..6.1.3..2....25.8...6.3...9..",2.58639714397242e+80,25,4.9,"Hard"
"2623",2422361,"..3..76......41.7....98...2.5....91......9..8..2.....42.5.6.8..7......5..68......",1.43257689829641e+80,24,4.4,"Hard"
"2624",617493,".8....1..1......54.......7....1...43....78...65...3..893.52....4.6....9.5..7..4..",7.89345126162987e+80,25,4.2,"Hard"
"2625",2789350,".....4.9..632........567..35.......1.7.4..8.64.6........2...3..1..3..2.....75....",2.15834697763292e+80,24,4.8,"Hard"
"2626",217873,"34...9.1...9...4..........5.2...3.6.46..8...7..1.7...8.9615.....72..6...1.....6..",3.45769812289315e+80,26,4,"Hard"
"2627",1177741,"3...9...22....4...6.....34..7.4.....8..7.1.3........5..1....9...9.8...75.....5..1",3.47596812281375e+80,23,4.1,"Hard"
"2628",807931,"...5..1.9.......731.3.8..5.5..81.......6.4..54.7.....6.7.2........47....32...6...",7.86543129245962e+80,25,4,"Hard"
"2629",494405,"...1.....12......4...8..2.7.3..8.9..8.5.79.3.....1.5...9......2..4.6.....78..5...",6.87142395129358e+80,24,4.2,"Hard"
"2630",707599,".9..7.....7....52113..8..7......7..23..5...8...63.........982.......4.16.1......8",6.95271843478937e+80,25,4.5,"Hard"
"2631",91402,".3.5...67...64...5......3..8..4............966.372.....89.............1..62..19.8",2.34519867978643e+80,24,4.2,"Hard"
"2632",2370978,".5...9.479......1.....3...27..3......8...64....9..5..1.4.......3.5.67....1..2..6.",1.52689347938743e+80,24,5.1,"Hard"
"2633",2898936,".9..2134...4....1...2.3..6.5....42..7.9.........81....4..6.3.8.9..28......8......",6.95721348834957e+80,25,4.6,"Hard"
"2634",1320608,"9...4.........3...4..5.71.6.7..1569.........21.9......79.....3...2........317...4",9.27641385516284e+80,24,4,"Hard"
"2635",127262,"..9......6...1...5.....8.3...34.5.6..8.....9.2........5..6.41...1....42.4....7..9",8.39546712642714e+80,23,4.3,"Hard"
"2636",862493,".7..4..83..3..5.76..2...5....5...8.....2.31.9.9.4..........7....4....6....9...3..",5.76142983413895e+80,23,4.5,"Hard"
"2637",955984,".3...7.81.5.3.......9....4.1..5...9.8....4.5..4......8..2.6.......2.95.........67",2.34957681658342e+80,23,4.1,"Hard"
"2638",363285,"...49...286...73.....56..7.7.6.2..93..1.3...6.8........9.6..4.5.......2..15......",5.37498612869217e+80,26,4.1,"Hard"
"2639",699180,"29.6..3.....7..524.57........5.........34..8..6...1..3..287..3.....9...2.....57..",2.9865431763179e+80,25,4.2,"Hard"
